-0.02047014,-0.02419770,-0.01885321,-0.427644,-0.192513,-0.883210
-0.00892238,-0.02648255,-0.02009061,-0.048855,-0.189462,-0.980672
-0.02209480,-0.00933074,-0.01967678,-0.547392,0.012286,-0.836786
-0.00854727,-0.00880575,-0.02228556,-0.110449,-0.064903,-0.991760
-0.02455866,-0.02708825,-0.00932789,-0.953007,-0.301806,-0.026298
-0.01057995,-0.03656440,-0.01064485,-0.132669,-0.982241,-0.132669
-0.02541246,-0.00922564,-0.00929799,-0.999394,0.025625,-0.023575
0.00932469,-0.02734804,-0.02079995,0.018629,-0.108488,-0.993923
0.02173109,-0.02505769,-0.01885849,0.496507,-0.160591,-0.853048
0.00918980,-0.00879177,-0.02256415,0.074621,-0.072394,-0.994581
0.02159068,-0.00811760,-0.02008263,0.622027,-0.082647,-0.778622
0.01042320,-0.03723260,-0.00997611,0.081311,-0.994665,-0.063489
0.02461745,-0.02691536,-0.00918421,0.955195,-0.292252,-0.046811
0.02539325,-0.00951059,-0.00915224,0.997335,0.039722,-0.061193
-0.02214793,0.00949011,-0.01994197,-0.585819,0.020774,-0.810175
-0.00874032,0.00952262,-0.02265295,-0.097407,0.027362,-0.994868
-0.02011741,0.02538492,-0.01887040,-0.532374,0.195659,-0.823587
-0.00862432,0.02794323,-0.02171607,-0.082992,0.089813,-0.992495
-0.02495651,0.00950972,-0.00928780,-0.999658,0.007047,-0.025168
-0.02374922,0.02720001,-0.00912845,-0.950488,0.304825,-0.060451
-0.01028438,0.03737886,-0.00998484,-0.117988,0.990866,-0.065294
0.00922675,0.00955649,-0.02295394,0.062041,0.017876,-0.997913
0.02263901,0.01014434,-0.02069932,0.658795,-0.055733,-0.750255
0.00924955,0.02755100,-0.02196582,0.061785,0.145719,-0.987395
0.02179001,0.02534072,-0.01953645,0.595557,0.260655,-0.759849
0.02555900,0.00958628,-0.00929144,0.998866,-0.028064,-0.038458
0.01096228,0.03724443,-0.01032268,0.139162,0.986025,-0.091585
0.02428447,0.02701509,-0.00919868,0.943112,0.329768,-0.042344
-0.02379978,-0.02684427,0.00916239,-0.940513,-0.329378,0.083337
-0.00992201,-0.03613488,0.01011938,-0.099082,-0.989656,0.103745
-0.02469979,-0.00945547,0.00882111,-0.989614,0.051602,0.134166
-0.01994669,-0.02578170,0.02013608,-0.705574,-0.172950,0.687207
-0.00997617,-0.02706223,0.02297028,0.097920,-0.197080,0.975485
-0.02015471,-0.01021089,0.01933799,-0.646642,0.089041,0.757579
-0.00942225,-0.00954848,0.02224969,0.032812,0.051864,0.998115
0.01030394,-0.03620171,0.01103486,0.097208,-0.978231,0.183341
0.02460300,-0.02667302,0.00890773,0.934818,-0.327118,0.138238
0.01758724,-0.00831443,0.01885491,0.334398,0.047771,0.941220
0.02520346,-0.00954396,0.00867202,0.984984,0.050362,0.165140
0.00914547,-0.02692462,0.02166924,0.072747,-0.163383,0.983877
0.01974235,-0.02552096,0.01891632,0.555657,-0.140766,0.819409
0.00911664,-0.00992962,0.02059667,0.077976,0.084756,0.993346
0.01914346,-0.01495092,0.01890674,0.437003,0.132382,0.889665
-0.02393063,0.00970931,0.00870135,-0.985051,-0.010249,0.171957
-0.01844356,0.01027042,0.01886475,-0.568832,0.017905,0.822259
-0.02284792,0.02677475,0.00840706,-0.944918,0.272125,0.181873
-0.01043788,0.03496462,0.01313849,-0.144411,0.862089,0.485745
-0.01869304,0.00365086,0.01892140,-0.564957,0.063717,0.822657
-0.00916100,0.00957613,0.02151268,-0.000987,0.010858,0.999941
-0.00880336,0.02625132,0.01966512,-0.028296,0.266966,0.963291
0.01825561,0.01098374,0.01883302,0.401167,0.080233,0.912484
0.02534015,0.00956459,0.00890100,0.986652,-0.012489,0.162361
0.00998034,0.03505714,0.01243653,0.055639,0.899724,0.432899
0.02385083,0.02697057,0.00841272,0.926507,0.309779,0.213592
0.00946114,0.00961415,0.02018932,0.025168,0.005034,0.999671
0.00875778,0.02587425,0.01894143,0.071317,0.243978,0.967155
